feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
paper,3,2,sqrt,9,12,2,"dt_id_dev,hd_dev",2,0.6978313552369014,0.48407733382434176,0.48661262952773277,0.481568319431663,0.21534326221449598,176892,173355,0.7077260072590115
paper,3,2,all,9,12,2,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
paper,3,3,sqrt,20,23,3,"dt_id_dev,hd_dev",2,0.7794197449597148,0.539772655680458,0.4440265467069823,0.6881620738401659,0.08271064786071324,67942,187735,0.7708968338666443
paper,3,3,all,18,21,3,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
paper,3,4,sqrt,40,43,4,"dt_id_dev,hd_dev",2,0.8775794552894417,0.7340239886186207,0.5798637126890535,0.9998365963009488,3.8955884895099106e-05,32,141867,0.8716093626926152
paper,3,4,all,34,37,4,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
paper,3,5,sqrt,72,75,5,"dt_id_dev,hd_dev",2,0.8821795324175166,0.7465466524381756,0.5956395168049184,0.9998657758157847,3.286902788023987e-05,27,136540,0.8768254291435419
paper,3,5,all,56,59,5,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
paper,3,6,sqrt,135,138,6,"dt_id_dev,hd_dev",2,0.8821769442270844,0.7465424959356233,0.5956395168049184,0.9998508642417192,3.6521142089155415e-05,30,136540,0.8768254291435419
paper,3,6,all,84,87,6,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
paper,3,8,sqrt,228,231,8,"dt_id_dev,hd_dev",2,0.8821769442270844,0.7465471997149421,0.5956543242050647,0.9998260169310381,4.260799910401465e-05,35,136535,0.87682715460383
paper,3,8,all,160,163,8,"dt_id_dev,hd_dev",2,0.8821821206079486,0.7465508089870124,0.5956395168049184,0.9998806878346334,2.921691367132433e-05,24,136540,0.8768219782229657
