feature_set,n_trees,max_depth_cfg,max_features,internal_nodes,leaves,max_depth,features_used,n_features_used,test_accuracy,test_f1,test_recall,test_precision,test_fpr,test_fp,test_fn,train_accuracy
timing,5,5,all,100,105,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9836936955158674,0.933431317501734,0.952977475047208,0.9146708524823614,0.012119108798477584,5273,2789,0.9880038834165975
timing,5,6,sqrt,155,160,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9842377783620881,0.9375335657889463,0.9859893444834098,0.8936173463930444,0.01600099287976502,6962,831,0.9865698509334359
timing,5,6,all,175,180,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9850205295200339,0.9394687372292603,0.9689776099271649,0.9117040515244773,0.012792520305770194,5566,1840,0.9885661697781194
timing,5,8,sqrt,328,333,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9826257559515382,0.9301353373674279,0.9640713514971675,0.8985072281583909,0.014844931486699547,6459,2131,0.9872595619020651
timing,5,8,all,455,460,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9864161323597823,0.9443625217463342,0.960969112489884,0.9283201407211962,0.010114962606125516,4401,2315,0.9909993729900285
timing,7,2,sqrt,21,28,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,pl_popcount,id_rate",7,0.9833882809813718,0.9352067341448599,0.999325600215808,0.8788197790792498,0.018784273887721848,8173,40,0.9851054792581057
timing,7,2,all,21,28,2,"dt_id,dt_ratio_q6,id_rate",3,0.9827066604639874,0.932689885375992,0.9987355004046399,0.8748375472589792,0.01947837039011901,8475,75,0.9847373637264618
timing,7,3,sqrt,47,54,3,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate",9,0.9834833437834996,0.9355312396381034,0.9989546803345023,0.8796804941057695,0.01862568892525362,8104,62,0.9851054792581057
timing,7,3,all,42,49,3,"dt_id,dt_ratio_q6,hd_dev,burst,id_rate,bus_rate",6,0.9837483060617705,0.9354582185343754,0.9817406258429997,0.8933431521455639,0.01597800955187107,6952,1083,0.9850083938431666
timing,7,4,sqrt,94,101,4,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_popcount,id_rate,bus_rate",10,0.9834934568475556,0.9355559591588556,0.9987523603992446,0.879881173412551,0.018586617267833914,8087,74,0.9851034566452944
timing,7,4,all,78,85,4,"dt_id,dt_id_dev,dt_ratio_q6,hd_dev,dt_bus,burst,id_rate,bus_rate",8,0.9839991100503631,0.93643587745165,0.982482465605611,0.8945122419218666,0.015794142928719508,6872,1039,0.9861370117918327
timing,7,5,sqrt,138,145,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9834853663963108,0.9355264092987263,0.9987523603992446,0.8798288998796953,0.018595810598991493,8091,74,0.9851277279990291
timing,7,5,all,139,146,5,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.983742238223337,0.933632775731955,0.95323037496628,0.9148247629526552,0.012098423803373034,5264,2774,0.9880160190934649
timing,7,6,sqrt,218,225,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9837442608361482,0.9356159225820923,0.9845562449420017,0.8913106521971397,0.016366427793278755,7121,916,0.9869642604316256
timing,7,6,all,242,249,6,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,id_rate,bus_rate",9,0.9850043486175442,0.9393974071833772,0.9688090099811169,0.9117189731222035,0.012787923640191405,5564,1850,0.9885439210371958
timing,7,8,sqrt,466,473,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,dlc,pl_violation,pl_popcount,id_rate,bus_rate",12,0.9836653789365102,0.9345839813374806,0.9726530887510116,0.8993826390621102,0.014833439822752575,6454,1622,0.9879533180963168
timing,7,8,all,629,636,8,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,dt_bus,burst,pl_violation,pl_popcount,id_rate,bus_rate",11,0.9863878157804251,0.9442917687570359,0.9616772322632857,0.9275237413815532,0.010243669242331613,4457,2273,0.990871948382921
timing,9,2,sqrt,27,36,2,"dt_id,dt_id_dev,dt_ratio_q6,hd,hd_dev,pl_popcount,id_rate",7,0.9829453287757125,0.9336094357746878,0.9995785001348799,0.8758087865985169,0.019322083760440176,8407,25,0.9849376023947736
